OBJECTID,BdVal,BdName,Requests,Returns,PercentReturned,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
162,0119,CENTRAL HIGH,2137,1403,0.656527,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3894994.078125,7835.03112324489
163,0672,RANCHO,2026,1578,0.778874,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2827918.4921875,7775.93528061276
164,0217,DESERT RIVER,357,167,0.467787,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7619942.3515625,12755.6747958394
165,0742,SENTRY,1549,1046,0.675274,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1640268.23046875,7592.06885027393
166,0581,OAKTREE,2702,2138,0.791265,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3821452.015625,9722.97245059854
167,0024,APACHE,1241,815,0.656728,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2911008.69140625,7959.16608179955
168,0801,SUN TRAILS,3588,2103,0.58612,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5294431.85546875,11810.2011981711
169,0177,COVINA,2342,1436,0.613151,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3685798.046875,7679.98879180014
170,0825,TABLE MESA,37,21,0.567567,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,128335452.671875,71186.4424027002
171,0756,SIERRA VERDE,1531,952,0.621815,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2831086.15234375,7591.82739625025
172,0134,CITRUS GROVES,3753,2544,0.677857,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8954062.671875,22564.1913948619
173,0704,ROMA,1197,606,0.506265,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3750001.28125,7733.02049405821
174,0201,DEER VALLEY,1914,1115,0.582549,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,17633106.6953125,21469.7272448182
175,0391,IMES,426,138,0.323943,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1866315.5078125,6609.72051747271
176,0866,VARNEY PARK,1770,1051,0.593785,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3095315.05078125,9139.99936735727
177,0813,SUNNYSLOPE,1558,940,0.603337,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4203903.75390625,9325.68930834688
178,0658,PORTOBELLO,2204,1506,0.683303,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5829517.43359375,14306.8224193856
179,0815,SUNRISE,2784,1439,0.516882,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4309592.4765625,8314.92112438108
180,0142,CLUB WEST,4518,3253,0.720008,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10675713.703125,14923.9529226813
181,0768,SOLEDAD,2885,1143,0.396187,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4838073.41796875,9502.7718031461
182,0846,TRAILSIDE,2923,1536,0.525487,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10285885.8398438,15445.8261154367
183,0239,DRIFTWOOD,3641,2259,0.620433,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6762026.703125,11267.0321527835
184,0181,CRABAPPLE,2042,1147,0.561704,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,21007150.921875,22150.0463506451
185,0004,ADOBE,1092,611,0.559523,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2334387.32421875,7737.14959356384
186,0099,CANDLELIGHT,2438,1623,0.665709,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3734637.78515625,7730.01682507997
187,0110,CARON,2056,1072,0.5214,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2774310.5234375,7689.54779871213
188,0847,TRAMONTO,2925,1826,0.624273,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13294730.4335938,20174.5854448276
189,0728,SAN VICTOR,1963,1359,0.692307,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5370676.9765625,9772.67897552928
190,0213,DESERT HILLS,3096,2010,0.649224,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,44980013.953125,34339.9117450005
191,0858,TWILIGHT,1894,907,0.47888,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7605823.1640625,12469.721549961
192,0416,KALER,3348,1655,0.494324,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4910433.81640625,9670.7140165808
193,0186,CROCUS,1414,926,0.654879,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1870315.71484375,5781.23756014883
194,0067,BLUE HORIZONS,1987,1006,0.50629,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9706284.99609375,12250.3384480854
195,0450,LILAC,2818,1568,0.556422,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11204850.1289063,15476.6427726555
196,0370,HIGLEY,2324,1300,0.55938,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3713530.8671875,7708.08540122806
197,0668,QUEEN CREEK,2286,1354,0.5923,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9049084.12109375,15157.8627661428
198,0428,LAKE PLEASANT,1927,1387,0.719771,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,37930339.0273438,35783.2763436905
199,0289,FOUNTAIN HILLS,2542,2033,0.799763,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7091138.51953125,16090.4940699494
200,0626,PEBBLE CREEK,6558,6031,0.91964,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14567396.9179688,17392.2903660161
201,0798,SUN DEVIL,1186,529,0.446037,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6438304.43359375,10928.9727044114
202,0816,SUNSET HILLS,3351,1918,0.572366,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8127086.578125,15767.3453169803
203,0355,HARVEST,2382,1403,0.589,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,18632118.8710938,23065.9524728742
204,0432,LANE,2358,1810,0.767599,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7451024.3359375,10893.2171650143
205,0028,ARBOLEDA,3035,2012,0.662932,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7407468.875,11517.8116567643
206,0869,VERMONT,1780,960,0.539325,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3725940.22265625,7721.74297691466
207,0806,SUNDANCE WEST,3752,2172,0.578891,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8217849.890625,12727.9558344043
208,0490,MARIGOLD,1528,808,0.528795,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2374858.93359375,6840.8056872027
209,0803,SUNBURST,1472,735,0.49932,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3737445.67578125,7732.57989834415
210,0199,DC RANCH,3335,2229,0.668365,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16556034.0859375,18914.6721300967
211,0362,HERITAGE,2652,1306,0.492458,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5133384.37109375,12536.8435841163
212,0196,DANBURY,2300,1403,0.61,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3915413.40625,10039.5958038706
213,0521,MIRADA,1939,1283,0.661681,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2430852.40625,10761.7761972537
214,0664,PUEBLO GRANDE,1035,431,0.416425,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7284321.6015625,14088.5305651135
215,0749,SHAW BUTTE,2245,1262,0.562138,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3640454.21484375,7677.48448963383
216,0465,LONGHORN,3173,2245,0.707532,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6383300.60546875,11491.5486991115
217,0906,WHITTON,286,223,0.77972,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,336991.484375,2766.37266532567
218,0358,HATCHER,2025,1219,0.601975,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2724144.66015625,6751.6830096222
219,0512,MESA VISTA,2597,1578,0.607624,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3804425.7578125,7793.81965224331
220,0315,GILBERT,2652,1810,0.682503,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3667591.52734375,7972.04641425293
221,0713,RUSSET,2151,1358,0.631334,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14656206.1484375,15268.432542483
222,0036,ASANTE,1074,646,0.601489,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,24564468.9453125,21763.9733995025
