OBJECTID,BdVal,BdName,Requests,Returns,PercentReturned,ELECTDATE,ELECTTTL,ELECTTL2,SHAPE__Area,SHAPE__Length
614,0033,ARLINGTON,28,12,0.428571,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1969018824.39063,247770.945316145
615,0648,PIONEER,1468,899,0.612397,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4421958.1953125,8772.50516092251
616,0354,HARRISON,1264,343,0.27136,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8317597.875,11507.478899097
617,0104,CAPITOL SCHOOL,612,197,0.321895,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1431588.59765625,5279.66437831565
618,0919,WILLOW CANYON,3140,1602,0.510191,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,9356732.0703125,13595.2262686643
619,0765,SLEEPY RANCH,2299,1344,0.584602,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,35021268.40625,36233.9023687059
620,0407,JOY RANCH,128,72,0.5625,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1087042.95703125,5642.60291375911
621,0010,AIRLINE CANAL,2924,1227,0.41963,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,23155797.1054688,26428.7212184192
622,0415,KAIBAB,604,387,0.640728,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1808194.9609375,6456.19674156001
623,0715,SAGEBRUSH,4876,2590,0.531173,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11081381.546875,15350.4252267482
624,0102,CANYON RIM,2714,1333,0.491156,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7454292.64453125,11584.901755023
625,0001,ACACIA,1329,586,0.440933,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1854502.76171875,5776.1617113256
626,0242,DUNBAR,2133,463,0.217065,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5701170.34375,9840.59185413508
627,0147,COLONIA,4633,2633,0.568314,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7292235.91796875,12186.7077494705
628,0799,SUN GROVES,2828,1415,0.500353,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3725565.75390625,7721.02005627512
629,0277,FAIRWAY,1493,723,0.484259,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3449203.6640625,10174.0992494302
630,0703,ROLLING HILLS,2374,1084,0.456613,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10456983.6757813,17413.8400907258
631,0491,MARIPOSA,2024,712,0.351778,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3805731.828125,7810.76201655069
632,0849,TRES RIOS,1846,536,0.290357,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8245864.625,12708.9677957727
633,0859,TWIN BUTTES,1901,988,0.519726,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7417317.50390625,12476.1070587036
634,0228,DOBBINS RANCH,1764,757,0.429138,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4738792.84765625,9535.732273366
635,0377,HOLIDAY PARK,2990,995,0.332775,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6351809.77734375,11478.701662512
636,0062,BISHOP,1063,598,0.562558,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2478317.23046875,7276.24712455168
637,0149,COLT,436,234,0.536697,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3819999.15625,7827.86696679194
638,0829,TERRAVITA,4206,3304,0.785544,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,28565757.5976563,32620.6723890315
639,0250,EASTWING,1910,1042,0.545549,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7493704.0234375,11616.5321830184
640,0300,GARDEN GROVES,2464,1217,0.493912,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,8729356.1953125,15733.3146420084
641,0904,WHITEWING,3848,1988,0.516632,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,11635979.6484375,16487.4717007359
642,0301,GARDENS,745,258,0.346308,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1885222.5390625,5825.53430389577
643,0276,FAIRVIEW,1801,828,0.459744,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3699834.96484375,7694.01842499691
644,0208,DESERT COVE,1781,1090,0.612015,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,10241645.96875,14739.8699966359
645,0108,CARLA VISTA,1979,835,0.42193,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3790044.1328125,7789.02828800045
646,0069,BLUEBIRD,4180,2063,0.49354,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5572404.2421875,9611.05114696073
647,0505,MCKEMY,2843,1608,0.565599,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,13430215.7929688,17337.0966924735
648,0838,TOLLESON,2255,874,0.387583,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,22172553.09375,22964.4364406575
649,0352,HARQUAHALA,105,48,0.457142,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1884624944.32813,211187.370284999
650,0905,WHITTIER,1347,629,0.466963,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1927634.0703125,5967.87805809825
651,0044,AVIATION,1192,524,0.439597,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,16139361.8984375,17727.3066080913
652,0343,GUADALUPE,1876,587,0.312899,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2981195.6796875,8130.32488557156
653,0031,ARDMORE,3374,1747,0.517783,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,6184136.8125,12007.2235060001
654,0366,HIBISCUS,767,465,0.606258,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1519061.78125,5070.37204580699
655,0656,PORTER,1982,896,0.452068,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2794396.7734375,6799.11027772029
656,0705,ROMA PARK,446,189,0.423766,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,900698.86328125,4750.05193576414
657,0639,PIERCE,1605,751,0.467912,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2828920.41015625,6860.98416620554
658,0070,BLUEFIELD,2449,1197,0.48877,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3681163.19140625,7667.06374259729
659,0123,CHAVEZ,1122,324,0.28877,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3608026.7578125,9441.82144738635
660,0086,BURGESS,2248,807,0.358985,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,12778171.7226563,20095.966469978
661,0650,POINCIANA,2073,1120,0.540279,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,5286159.9921875,9267.01209440749
662,0591,ORANGEWOOD,1643,1034,0.629336,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,1813400.921875,5741.83375393754
663,0092,CALAVEROS,1290,899,0.696899,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,14516493.3359375,18555.3417441968
664,0418,KENLY FARMS,2016,1039,0.515376,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,7390310.34375,11510.7370189624
665,0114,CATAMARAN,2126,1190,0.559736,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3522575.41015625,7430.37796098381
666,0040,ATHENS,1944,949,0.488168,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,2828102.30859375,6830.16558881714
667,0176,COUNTRY MEADOWS,644,328,0.509316,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4322338.7578125,8803.66027530348
668,0670,RAINBOW VALLEY,1692,705,0.416666,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,66222331.5625,56709.3629312974
669,0475,LUPINE,354,214,0.604519,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,861785.8125,3732.82365027173
670,0734,SANTO,2386,1599,0.670159,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3256148.1640625,7727.24975526447
671,0216,DESERT OASIS,2095,884,0.421957,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,231938802.589844,76192.4702377611
672,0586,OLIVE,2128,1659,0.779605,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,4541530.140625,8723.19181031937
673,0264,ENTZ,2463,1324,0.537555,2022-11-08,MARICOPA COUNTY                                             ,NOV 8 2022 GENERAL ELECTION                                 ,3710238.34765625,7709.78066347399
